"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9","Sample10","Sample11","Sample12","Sample13","Sample14","Sample15","Sample16","Sample17","Sample18","Sample19","Sample20"
"Gene188",10.2542118765916,9.07889032421581,13.0227761794982,4.49369003371604,7.14598411957557,6.54499198941779,13.2675845126019,8.6975659024772,7.29364391246251,13.6565596605244,7.80286137401165,16.2178132888009,15.0889384944301,7.5759881562142,15.6293361171794,11.3709081481968,9.15855445917002,19.6384039495019,9.13369963847074,13.5075846898009
"Gene189",12.2621613555536,14.3192837751092,8.16778822696762,15.4203681221148,9.73055724625303,3.86501509689437,13.5092908152517,4.01699799360281,9.92781945198961,10.8375999405201,14.5269537641719,12.84628780112,11.3498323218484,10.0828101352592,16.2323083816708,11.5420313362394,10.2893535143616,14.8104864597147,12.9541322920929,5.98185185828294
"Gene190",8.50212394848322,3.40323023744888,11.0003323983314,8.27501277246886,8.50120930576383,11.4030259889421,8.17852980969576,8.47699759111405,12.6171900009864,5.46163412888379,7.9514281299125,16.0686266972741,13.2491162893138,2.26646090668828,8.43121632196409,14.7703307813275,8.76965772561035,11.8491348276224,11.0403169298917,14.8564366649661
"Gene191",10.6433359287448,9.0404866247778,10.0426680870419,8.62635742962085,12.3747180848901,12.825886192368,14.9623685656864,11.4708296971804,9.06261486141269,4.29904029351448,10.2052725716886,6.17872082017806,15.7928127831061,11.7031798186377,15.8076769968397,18.1587727020026,7.96859862817282,9.08194782732293,8.98625423089681,13.4557086547782
"Gene192",9.0259422655275,16.19411285243,8.51092717795101,7.02113270203169,8.52181718711899,11.3587310683501,9.50175830082762,12.898314204727,12.1621523461932,7.19489421923278,9.13250298008636,9.99358548058752,11.2347694927741,17.564785724414,14.664113429067,13.2156238553278,10.0728012557024,7.76984756209574,11.86795826643,7.24411477061344
"Gene193",10.2837505845207,16.5807702071928,8.94764082278086,10.432217789998,12.1309441330358,14.0583479515446,6.17794302582437,13.4354590607443,9.69151359712183,13.2355442572595,11.5652358319583,5.81499454245242,15.3553358060178,8.94278497199495,15.7050533023642,18.2430304930673,5.56132866005875,13.8958096627958,9.92291575950059,10.6459588869646
"Gene194",7.31390992606737,10.4697859700504,11.1751616435743,11.7734215673071,12.1621904016022,12.705867063115,9.0818774267386,12.1413089972482,11.6770660885257,11.1223854245085,13.7805265972937,13.7019823587982,14.1533228030384,12.4135503659196,13.0676973376156,10.7795466247667,12.7031941867042,10.9069302054435,7.9845533056111,15.201536053198
"Gene195",6.06759540001608,7.40917314815909,10.6287364866767,9.31416628637978,8.69400935180604,7.20906960525765,10.7630212755344,9.39496352267806,5.33740486402977,9.21406789476798,10.9821889919562,14.3974502252987,9.70912800644648,9.58435288332783,5.08268906818621,13.4772151321833,13.0524275505632,18.8667009183675,9.68411643459626,7.16879817060784
"Gene196",15.9916401542439,10.4963722584713,13.7040104196975,10.0441140806421,14.279475229289,12.7915749830405,11.6874133075052,8.96274644991943,12.1297678887581,10.6870753928009,9.12151431737759,9.57200398259394,6.93579539735471,13.4285804786642,7.57852397875859,11.9196575218488,12.0196435323419,12.0287272546456,9.70005529456685,12.0045285153872
"Gene197",11.8021264710173,8.04167681215894,9.40054064669519,12.8541787447862,10.0807729159837,8.23367007748311,11.155415580192,8.25771808949676,8.04521274264538,13.7696937917165,13.78159857186,14.8983072228743,15.2121291373283,13.3194929316379,14.8946287255434,18.6652914170175,13.1905340217648,11.3827696461325,16.0450644227899,10.9438043172787
"Gene198",6.24618591512517,14.3584518468745,7.23037587391995,9.96769576895862,8.04154473386187,13.3152626741362,13.7085374635744,12.8162986490888,8.68575683418291,9.65881423012157,12.3428263827843,15.546854619763,20.1577274341125,13.1714630010324,10.5959606189399,11.1626525791287,13.9344217467913,10.3449842357321,13.078648966637,16.0308018822477
"Gene199",8.16650224995874,7.58055203289086,10.4977093047383,8.31596958346899,10.2231980535756,12.978645722897,10.6927960141899,8.18958851548191,10.7779124226308,9.40054912896992,16.3020210769088,15.6093363495393,16.5239449133025,12.6421694832941,15.7767638073147,20.1164635330657,9.83128863446755,8.32434948913287,13.0789752376861,17.5770426792408
"Gene200",6.44355974620807,11.1187347856262,12.1160036597325,9.81816975566047,7.02711244458406,9.8506358795629,11.5503254738475,10.6105410651062,11.4746114115021,8.96242497627854,11.7373218696993,9.54148435071274,12.459737982399,14.8108191249778,11.9448883699271,13.3326034292867,13.9964039208402,12.0689893920747,12.3059986399828,13.4297657458443
"Gene201",16.5964310466512,11.8595502237061,16.845900867181,7.47302096185601,11.9529798387085,13.2038114750397,13.0767374125582,12.7846990157159,8.51430512789113,9.38755574559299,15.0236760754792,11.1478904711704,13.2253582568504,7.30441070720086,8.44467536333516,12.1397120511948,13.3498442518559,6.40258620759859,10.3072816724402,14.3582333508201
"Gene202",13.9372389293005,7.72746951791245,8.6089509606888,10.3056642509186,7.31449603566994,9.19630743342737,9.50105926344973,11.0772713867221,6.90437392412426,4.08557275505591,10.8550998711508,15.6932462479042,20.5384773207543,11.2246623420557,11.8183668807882,10.6141299901805,11.4723787180489,11.0723511807881,7.00850168672329,8.04466005616486
"Gene203",9.20456482991094,12.5545740445185,9.0209392842752,7.30622264755495,13.8789788050284,13.033016797247,7.62529876167879,10.5602720141546,7.91852125637889,9.53892967351973,14.8052704799427,12.1204951842293,17.4636881147135,11.7190074635553,9.5901639740675,9.86865767463607,15.2428841378175,7.27473381212439,17.2223528484497,11.8624252175485
"Gene204",11.6295821776963,7.75621008725108,12.6474796311938,14.18177633583,3.77738024291141,3.08069634942893,9.15354316112342,8.74046368076551,6.19973761409186,16.8929004352848,12.3126994991298,16.9431846324158,13.38471893852,7.61788369062438,12.6737235813651,11.9317426083348,14.8300526421264,10.0120142362823,17.2418185094465,12.2337475636174
"Gene205",8.75698015624342,11.8907194889619,13.8438583795134,2.54042828685711,6.66261963311913,6.84582316258506,5.99990228290055,6.50205919642449,13.3696052299565,9.59817773483831,10.3954368593405,15.686676224154,12.5594811412519,12.7413217478325,8.09145450202387,10.4081035199163,8.70246200624287,16.9378071143476,12.9666467907241,9.70249682904209
"Gene206",8.57125931615326,13.2899848993107,8.02395443018507,11.203882407432,8.98496232261999,10.4426722736557,10.149091038956,9.16978652248173,11.1426099715248,11.9682790429704,12.2123450313641,15.2193548654484,15.288211913761,13.4059408896697,13.5351597572406,13.6400653622669,13.9595451834745,11.681759271159,11.1115703112704,9.34869373707022
"Gene207",7.63419148644927,7.03467123285038,11.9937113648332,8.53591833111727,7.89790744008786,8.46802099081532,11.5113925954754,7.43122650190575,9.96342947062211,8.89964098924166,12.7205454159593,8.88444314836206,15.816124753777,11.1121903333693,11.8477667459813,15.2239157896382,4.10191611970917,9.10938352413021,11.8401162843216,12.2476411337263
"Gene208",8.21614819762147,13.3239851229388,8.30452745787298,15.9614464244494,14.0408355139737,1.99612529022343,6.85861649568678,10.4182729161182,6.89316040219086,14.4853205360825,17.0689438012376,14.3967682766039,12.2994838527921,10.7360353391308,14.8055486991263,11.9991980859975,9.23014090821141,7.73455115489132,15.4808963179097,17.1155847419714
"Gene209",14.9527224020101,8.53140138636276,7.11346518927328,9.29660970793807,9.81872208422199,7.49430812686724,7.3915884873951,10.0945736588123,12.5790602187535,12.1021279605556,15.0724475313023,12.2766269528862,8.33979002039827,17.1274884812385,18.6498793898463,12.6105732303281,8.6713176318388,8.44664543245078,9.15766547236003,15.5397722966236
"Gene210",9.83791562474368,10.8830601653109,11.8700827057008,11.4455120811982,11.0644132468744,14.8418757573804,6.67474389747272,8.99043598731724,10.5699779434663,9.76077547098298,10.740782776847,16.160734406052,11.2071004076125,15.0681467337371,11.1343031904049,13.3147883020083,14.7150513675798,14.6098563692521,12.984181009365,15.4340174615034
"Gene211",10.3577357092828,10.6055124168663,10.3194933166032,11.160681907613,12.1221086719935,6.37366332978285,9.87866212523546,11.7398082203101,4.82237323217373,8.95096674663642,11.8890398802771,9.20193167753987,3.12848700787612,6.87748800029124,14.4105347020106,8.08745785235254,15.4301907488874,17.8923762175718,13.1223628232449,9.12804178089745
"Gene212",10.7310622887973,8.71841084098539,11.1679926344267,10.7430172280103,10.4586338540712,10.5008141234802,14.2497243265217,14.3638676001731,8.83700292994881,8.63466675212739,14.2949296120788,12.2070313331726,10.6804473372144,11.0598772179716,13.5165127989603,12.9228425590759,11.907564384695,11.3087166510467,3.95912365880869,12.1188377188407
"Gene213",13.697427635456,10.8043086099934,8.25848950983415,11.554359506052,12.8830301129073,8.5183040643288,8.1019183856463,10.1665286285946,9.04359629103203,7.58760588502523,7.49752264077719,13.1118735340668,10.1479601097281,11.1949424500883,5.95449506022058,12.6058222583466,9.31272885922802,11.3300986987005,10.5372726446758,6.84558964440191
"Gene214",8.45180850716566,6.30870722372849,15.3849338677803,15.9922412016523,11.3191486806164,10.0549480052774,8.11432541743255,11.6230904934311,9.02709222324217,11.6376456213964,12.6420429383009,13.4735400057048,12.0492497215775,12.6693962378424,7.55019154658582,14.8581886628645,14.4855523501762,10.6007286780748,10.8714107440143,11.5562988393059
"Gene215",7.02247854882389,9.59158938344511,11.9958640271431,12.782526471042,12.094641412568,9.46790515690924,9.92402151809678,6.92169825297695,10.0901595551686,10.7152361734338,12.7342426158918,10.9640445083012,6.28670505973561,11.969850813505,10.3409598349373,13.5962248221535,11.9016503167508,17.9190711969258,9.92071276571944,8.80094980474638
"Gene216",15.0270907972096,12.4773724949955,8.8767927230439,10.5892724466327,5.54197760693538,9.59225728557473,7.07357099286091,9.69999151867363,11.1769648572012,13.2595381199432,15.5307822716685,17.8761521448001,6.96779083303645,12.9683511550701,10.9927956825488,10.318992398543,7.49814749190555,6.63093758871211,7.6006918500714,15.2287655921651
"Gene217",8.67651034928414,3.47762605231206,12.1082467930314,15.3707986569623,6.62103479778735,9.63247553449061,13.0449167806198,10.0929190973553,13.5868942585604,8.279155485929,13.8999851628597,13.4145175065577,14.8352011423875,11.8892788714352,13.2263933915777,15.0163339884882,14.9442454828815,14.5934540897163,13.4037774613021,12.7937061663626
"Gene218",7.83080209018038,5.53622143792524,6.35645684831897,11.7495932475699,3.32077754204019,3.46901923172519,9.09427808002572,11.3752349630231,9.65926985036115,5.4429476117624,14.3218349797171,8.61163942678079,10.8630172728787,14.7134529810948,12.2776510018968,10.9475770115693,14.7904914174309,8.46980099140249,9.72505134213987,7.08375614428984
"Gene219",6.29118064335012,6.51418732720908,9.58674961915232,11.951000797305,9.24018140876823,10.0016787538754,13.3931631022735,11.1537804267766,8.10982343283896,4.11665120089264,13.2141214706289,4.7250552272356,13.7669806552865,15.334163378568,11.8318395630257,10.7092519629402,12.7722993531591,15.3423772710946,16.6187787553825,4.85349650181851
"Gene220",6.14585283304661,5.23273091756371,14.2100736960416,13.7350904458555,14.2952694885943,10.3850558945454,11.9183547343762,10.5218577709371,6.43750260153327,2.74189919142676,14.6519819193178,12.2999948003677,14.4541765947153,5.33547549999831,13.9682483317536,8.38130623686561,15.8459443233722,13.8256227634442,15.0999488058079,16.0665573640909
"Gene221",8.27807956210604,11.2587491178891,9.43348206518697,10.4833198780599,7.06479150335193,11.2370100627539,12.384876354149,11.1744758748811,11.0069417903326,12.2679030871789,19.5454623100572,14.3866034465553,17.8415761011309,16.7798379981037,14.1633783383723,16.1836102037115,16.6570664406274,14.0441028964142,19.1044964752746,12.3179022755766
"Gene222",11.8539574514996,7.02121495073197,12.7314711159866,12.1764720743729,10.945189666745,14.1017175187794,5.56258763350997,7.34042531942951,8.7173968811066,9.96817527728271,12.3873890543828,14.0884012935579,10.1341386900504,9.64859932467174,10.3442389021841,13.8273376497018,18.1676771557495,8.58333491418984,12.6540393815842,13.1033451739589
"Gene223",13.3295444167892,3.50635874401308,9.33423399943026,9.1765593456032,11.3228684925609,10.1102804205965,4.95795784337099,10.5727962573884,11.8344963056473,12.0902557119105,14.8325162287922,12.0783437691415,12.3750747539974,5.3367159792425,8.97709934846468,14.9511139067654,15.1582155850391,9.81799894727928,10.9000568843609,9.29144192389962
"Gene224",12.1227650615068,8.08729370475865,3.10592079908133,10.3745081961884,10.7155791978714,10.8123156879756,10.1769264247456,5.11723551328283,7.38879535765065,12.6589205596814,15.4614362147454,10.8692528458033,20.7584214039322,15.8832705207651,10.9523101471542,12.2556769629686,16.6185051038785,4.91580964731585,11.2315579269956,13.0926195504979
"Gene225",8.90902810871424,8.82809424557558,7.35936236330171,10.1189278819824,9.14733215667326,5.71703107067599,8.92508794140214,12.7300790602617,9.11484760351514,8.14246632759794,8.23082098476434,11.0314850759305,13.391344710455,11.6734515020852,10.039209304302,10.4103158314266,11.0726016175486,9.47993167011284,13.2509325393985,12.2821626258096
"Gene226",10.1792498121538,12.5703564213343,10.6682070671049,8.08080088740313,8.14556787212936,10.298724042777,8.98225043723772,12.0521416517912,6.22646528063116,14.8973301035319,11.7744133992456,14.394239094447,16.856009891643,16.1750972995358,9.13314679754803,21.9408656488165,16.5792984374549,8.17133504273244,15.5725763552263,9.45359481160928
"Gene227",7.88621060895979,6.68874359200351,14.339658132802,16.1039596567896,8.08969611818627,5.33364436492702,9.69340626099015,9.85144004917548,11.663602603347,16.1965782206332,10.8662517898212,10.97897863585,15.1673571281966,10.9325249975739,11.5278520909578,8.95103893106823,9.03216975689626,11.4838405103625,13.1397255469493,11.8365063314879
"Gene228",7.84834551527797,13.4838677672161,8.2197936249975,8.32330720183349,10.052359741479,15.9954679150702,14.8017524179382,15.0637990061413,9.38676547103974,10.4729856424403,9.57192261767546,16.7573601961488,9.59225471615801,15.0319531600965,11.1355470904894,8.39572715018158,17.4268422598952,11.4238608796016,8.67150422863506,12.1143440159103
"Gene229",12.6539514969308,11.1950881468858,10.8279370341477,8.93266176798394,13.8989152332634,8.92893229345659,8.61459089382539,8.35529642678265,18.3856687694855,9.28912310113513,9.62874593108271,10.4098270843332,13.6445043328061,6.73439020258854,12.7075960812288,15.8326462025528,10.8650935156555,9.67230518200784,11.0526191002101,12.0033941800436
"Gene230",6.95322226418937,11.0870564729066,7.1055421315613,13.9732521710723,7.61947754456823,11.056482670079,8.14712937927482,13.8170530514089,8.6871006725909,11.8190543550958,10.1139356740355,17.8342523539295,7.42142379716247,13.671002099676,13.2313440642529,11.2846400179424,8.21171853515842,10.1051514183778,13.695577101265,13.1446362854127
"Gene231",15.8658818964774,7.44242298905649,6.9506312759986,9.93813331231306,9.63239683866085,11.3240073952899,14.8820171052866,12.1034203586308,7.56174471898905,12.6971156029443,10.0863398797062,13.0978278178417,17.1643117220459,8.42646786743604,17.3110948825396,14.4754437039159,9.31015212551118,6.74486070401054,15.7651261178514,11.5277072586034
"Gene232",9.72904121810245,15.8610036396941,7.66805006974953,13.5043792815677,10.2978044698023,6.07752105473583,10.6709664303202,16.5689506373597,15.8890870107183,13.9953981356153,14.7594913062762,12.2152958397415,12.6991208833113,14.8698635738574,17.7491835352274,7.69558781755983,11.605718085543,14.2245679498045,6.14883085194816,5.11314381896643
"Gene233",10.6436164798876,9.50718750370853,14.1071862020007,8.17792863725557,12.3742404703203,11.400642572199,10.7272606237523,13.80709111346,15.7853853566397,12.1840970646378,14.0401848823209,7.80287643473264,10.1261094822003,11.4793304747515,14.4488772887103,13.1663068665973,6.49534657991778,12.8438945919591,9.23213954137802,11.5661554809605
"Gene234",7.78441688578128,4.525307247465,12.8209302697327,9.96147502208368,9.30601564892695,6.78130016510255,6.11490189700987,12.2843949990128,14.6025414279398,9.62838855723805,11.7721187654494,15.3465100136015,10.6284520627539,13.7257884625806,15.4591692157318,6.88098277079081,14.1604498310682,13.7875238380141,11.0347037674533,15.3926532946976
"Gene235",8.27683393071019,9.38843058582251,11.7809954719531,9.24718936472074,11.913151922276,11.3755170024796,12.2477249551735,11.7482711202991,10.9598319973943,11.0718033746862,12.0408353554912,11.6453019211694,17.5932068699597,12.2665333220444,9.54511861891154,10.7757134670007,15.7253619041545,14.9027013396898,11.3227834820726,8.83613680260243
"Gene236",6.04895160308427,4.19666778780385,13.3463876603094,7.09265907878001,5.50980157577573,8.14358472735197,13.5059661595939,11.6019575071499,12.2073026689421,8.7993296574294,17.6017812645441,9.84484391909734,12.9756994593378,8.22653798158581,6.21613355174302,9.55612241937735,7.09446550427575,11.1001802864695,11.7768344845724,10.4560506380961
"Gene237",9.45122383488182,9.06846965263998,8.72672500979948,9.09006413989897,12.1551989663293,7.96018782542617,12.1428802808076,12.5905323706226,12.7806176773163,7.22830001200127,7.99659109019604,8.68659115228331,18.4245580204046,12.5630458281648,15.9813241109062,13.0187479201678,17.4053718738231,17.5439119308353,15.0700592434765,10.6654075391911
"Gene238",11.2569472147734,8.73331899043114,12.2787308106794,8.03419858100445,10.2891130233106,11.2426185462922,6.55129783148791,12.2899724527154,13.38172802141,5.5673425197296,12.5474879924733,11.9762983219398,9.65889208904346,12.5471148958802,9.75652012194165,11.770272709454,16.6324518483275,9.25132565509103,18.6519906250198,10.1353010158642
"Gene239",10.9729130324841,12.0454890712102,10.6288878336146,12.5723419748411,6.71306417701446,11.0992818572408,14.351124254473,13.6011238676215,8.00359113971979,5.72837353852715,13.9537657244415,10.6137986524794,15.0607718712613,8.87825817551677,11.6423312856689,11.5780110191438,10.9689390495832,12.2951213239305,11.5175041353858,8.23447393167374
"Gene240",7.65539053883575,13.0284885572125,6.85269722556155,9.12704925092912,3.0089240910347,9.25328000651371,9.10665017591002,9.57882574557328,7.62718933238655,8.80935187521028,12.7789765575816,14.9331000291069,8.74194169196315,10.7784572328601,9.3468837809318,10.5321731102266,13.3430735383678,15.3913220404618,9.07340089327147,11.4287365583241
"Gene241",7.634134087438,7.82168510529654,7.50681333315477,9.7516563866671,8.9039900952061,7.79101172643184,15.5098334327182,15.3102341971549,13.2630004662064,11.6185762524691,10.6662680389447,13.1512843900364,11.1165573369677,12.2340176262445,13.7157506454644,12.6752171993054,9.28382124398879,13.5153779374351,12.7807689959152,13.8982279753144
"Gene242",8.49340384497142,12.4183266051251,10.1501587957574,7.51646592158559,12.0065821963784,10.5820172663046,11.3942212898437,9.92304780800732,6.48008864910144,12.969775836873,13.3741792233044,8.93089677198242,16.084448327749,20.4033110300435,11.0013912575783,15.0521415328451,10.4824515942269,9.71891701418035,10.9151645032418,13.8431969890668
"Gene243",14.4881820095391,14.2729693290063,10.6168901844896,10.6455970168328,10.9571658877549,9.85373865435974,11.2488377512726,6.08261769467389,11.1666801637679,10.3913978698467,11.4269550151983,10.5773887618166,14.0523077011584,11.5198663490252,12.0839427258169,14.4469399041811,12.8880242813219,9.41291926882978,12.3079090676531,16.7233961149719
"Gene244",6.58808913800276,7.64756798547206,9.03592474401707,5.16419092928911,8.90750083064378,12.8785014396188,16.0230220519732,13.8255918845448,7.79645233748326,9.28020137129168,10.1678754610359,11.886596221815,13.2243706351527,7.03141133895612,11.2687754713995,12.0134205607977,14.8445791717171,15.1997816731383,11.4543226461656,10.8930203666886
"Gene245",9.4628452168594,8.042786900502,7.01052626864039,1.15038464715032,10.1501960689828,8.10374819227759,13.625002994843,5.73246006824128,16.1431710095039,4.61740399881502,11.9712493982154,12.8341729454008,16.2271608609268,12.1927493445551,8.05406218215298,15.7332995394181,9.93329026348793,10.8697486874716,9.72385270769846,10.1900140623703
"Gene246",15.7070854650368,11.952335089461,3.72732417853253,15.6403190297975,10.4679718057001,9.63079757794788,11.3820700462416,10.1149770996651,12.923837260208,9.26108135878887,12.5444001818376,10.049062285187,17.0436401754809,11.2937365252803,10.1209630846054,10.5237270596136,11.2697049733923,10.3792370110952,9.77065231592439,11.9461543646728
"Gene247",9.69707534401357,10.5491439098318,11.2757064383233,12.2717850922681,7.74276842141524,16.8123496504066,7.64180932020658,7.4548303259493,11.5830389025587,7.37691571604512,12.0809983154082,15.7783374225442,12.9816540563121,10.5496571617562,19.4984150557893,14.694753545324,13.7712567364685,9.3270617886975,6.88047036915318,10.6400823516455
"Gene248",5.92047788853582,11.6463248813329,9.11418487258871,11.9041859021813,10.1636652367941,6.14825072311045,12.7049021226155,13.9227070615581,10.5885945466107,6.02817124614487,15.546573050009,10.5162825588232,12.2551256126789,14.1495372992783,12.7320853261325,13.8440754235629,12.9312323491991,13.0042764575501,10.5774973460929,11.6978090521889
"Gene249",8.00569169417781,14.2140528836427,11.6474826495438,3.29047520259102,10.3368056409045,10.9517542670808,12.3061467458523,11.9956694952231,7.57169107751415,6.71841778354322,14.7773639306111,11.5920885881322,11.247306837466,13.0426983203021,10.0391815093318,10.7989207595383,11.4736204146987,16.5731583526302,12.43795907954,7.87703090655414
"Gene250",11.4563799367146,11.1612493587292,5.36232456024951,12.0313873510816,7.83150561865528,11.2319515426933,8.46052605250264,7.95188018270932,8.56544933121232,8.74279052963863,14.5230294608477,12.9704369693401,12.2960577547652,12.700976095698,11.1754698857462,12.0290408939355,10.4070320358721,16.4936822380921,12.048738695327,13.82515432431
"Gene251",8.87319138499068,13.1551038105261,6.23999219406267,11.5594428117342,10.5945866914436,8.65332850033496,9.34251803830082,13.1983080531299,10.2948157927982,8.91868561552501,10.0121673943751,12.5815438971202,10.8682456115785,14.2366844369017,12.6078453133339,13.8871512679084,9.31591807210109,15.1945297606625,13.6107364098458,12.9302679687348
"Gene252",8.31437090935065,11.8687163870116,9.6660043759841,9.76703487580015,10.9316809415131,7.87097181091379,9.17456964708577,10.6537807297369,10.6682906560865,13.4614125975283,14.6900674207991,9.68913597259475,7.8131767524648,10.4334851873214,12.8607791411383,15.3996278561326,9.10465790571636,7.33613103490123,14.6947066617112,9.50868000485258
"Gene253",8.96824829761462,11.3008611694266,5.76155939310489,12.4751162879612,11.5789708051172,5.62838781687837,5.06868547879185,12.0934006645617,10.9791642594528,16.6337739271818,12.1587141942865,12.160278308209,10.9854061887474,12.7136373719509,14.2825268409111,11.2437890502187,13.8048429487571,16.3348736746892,16.0493128753556,9.03243662441035
"Gene254",10.2714899414177,11.1582533145532,4.05113844783787,13.3617070921186,12.133139566059,5.74721064998791,12.0347987514675,12.7349124398516,2.1961941214154,11.4465731908995,14.5374527204095,15.0697537044772,9.9567054512153,17.24690834091,8.1312368456112,12.6350122394449,12.985219346555,14.4770485453819,15.7630858389099,12.798217159606
"Gene255",14.7955263134375,13.8739699133742,12.3507862235007,9.63350920243916,11.2309318397781,9.20793792843785,5.5341715269065,8.47859530947837,11.0615310326579,9.66113484027851,13.065281643525,7.87163626478445,11.8675408150373,13.4008322432875,14.8381541804915,13.5149887083072,9.15009044436682,17.0208759519477,13.1354437038341,10.3455773863725
"Gene256",9.73430466358335,6.99322037886804,12.7026080192486,15.8360112329765,10.904196781576,13.7583604271374,11.036374014935,10.8021556020599,11.75664276786,15.3063676838634,10.6692402358491,9.82248165263208,9.9305227604481,5.903396127044,11.1540804969031,13.1921069040799,16.140147758429,8.78140104627364,12.4728516831011,8.16067910919227
"Gene257",13.2423984884546,6.68445181252752,6.91010907398649,12.9650880984994,9.71370971061321,10.1611230522959,5.36035751338687,2.41923924468874,13.3073880747298,11.7265739302079,12.5905668923927,16.1192836658287,8.93496617571837,14.2961370420633,11.6281544651132,14.3427240537143,3.84298782566191,8.72672373225532,10.4505585486746,10.895219276555
"Gene258",11.8922623469517,11.7758380101916,9.18382819430022,13.6731561438574,11.3462809156771,14.6371591213734,12.8692408873806,8.94633150149158,14.6932855614839,10.7294854146053,10.350420012663,17.3374912865551,10.7537718245696,6.21949457878435,11.3637584989906,10.6751092176495,10.756092012934,11.3044408241037,10.4419248521382,10.5686148053507
"Gene259",9.65908031348158,9.64093100760066,6.59808128448624,9.05464715550209,6.19226487366631,8.19329113370624,12.4671362520034,12.5390064271337,12.6312441624599,13.6476439462381,11.0390894572333,13.4055302070419,13.1679538262102,6.41701164029644,10.6547524895031,10.4350086738037,12.4904780465265,11.061218804891,12.0443887306538,15.0498426955081
"Gene260",5.4012939913282,10.2220156350549,10.949280750259,9.6066314330155,11.9628105791244,11.7358078006939,15.6173745248933,13.056545424971,13.0438717710058,5.25625919404223,17.0982522053567,4.1615169072377,10.7655601461901,10.552779293788,13.488095403741,15.0415247005337,5.26094604349469,13.7548958547999,9.84546328297244,10.3931788011742
"Gene261",8.43664804734244,12.2238321315142,9.91096509699403,7.2322437326383,8.39527187610869,10.3731958175076,6.4425133425962,11.7836374914457,8.73367924144373,11.1950062002807,16.2301615520068,13.7824397951501,7.72730724752689,15.4598540157611,11.3979796815392,12.1678383774751,15.9095933007435,11.0841040692592,11.3310780267961,11.618389261058
"Gene262",8.53038864058458,12.2598851435472,7.3916186471219,11.2221072564411,17.012586468048,11.0879502727667,12.8646993909654,10.7405703923419,8.35987461030894,9.9932408601745,10.7451408365849,11.7811914154974,14.2231809510235,11.5202755550432,14.9272483950333,7.69193252661655,10.3731575938723,11.3933595200993,9.56995061971124,7.98945012112698
"Gene263",10.1414632982846,9.21198848991467,7.67734736831144,10.7920343031415,8.21098582322534,10.6162046137268,9.35372542663427,12.2457603157407,7.40501652618288,12.7607296028956,10.5361228596255,14.4300823082253,9.07641266747611,12.2968529593802,10.579927325573,11.8469750007974,15.4116864081466,8.79339090509599,12.6065983278368,14.7729321413687
"Gene264",13.9005960330005,9.06236839300869,6.81375641971541,10.273850661825,1.33711051285336,12.333182720862,10.647875182468,7.21615496594034,14.9016598149342,7.53395463268574,15.6271407690279,11.2756685062871,5.17799484738429,10.0933939352266,12.3952663314605,17.6957744131577,10.5349433136262,14.0704497194723,12.8458115835839,12.5069029611433
"Gene265",16.8792369214933,10.2207958270236,11.3091227865776,7.95793771340274,14.1162559026142,9.97680450567905,8.75750699956503,7.97668179803024,3.8629948901516,8.31240358368329,11.9639516708339,8.46929577646589,11.6062711172688,9.70239586124337,12.0440874152547,7.29131474834577,7.3438725761359,16.2617976707504,8.98192445943184,6.50783950528853
"Gene266",14.6427431769513,13.1890533678842,11.7130265434423,9.30409151460705,8.20404285496347,12.9055070473689,11.2451388065507,7.26239645664967,10.7701973353864,13.1506877969411,13.0082248646948,10.6056819164261,11.284640029693,15.9656664424365,13.058635743122,4.88953301650873,14.0302914986847,11.5368196219379,6.1360699539632,10.7266342037315
"Gene267",9.60054710701317,11.278061460037,11.1294246832477,15.9553353482938,11.7788527535788,11.4705547522967,6.66596552893926,11.0556782962047,10.1199456063198,11.049542664635,11.8120921760597,11.3559001065609,11.9788769293866,10.0315487916885,12.7880162407853,10.9179089781476,11.0927401956153,10.9562854712406,2.11042769652588,15.8585132972057
"Gene268",4.73041781332709,14.2990225324696,7.47133090775207,7.21252192868432,10.6772262094099,9.97138803899903,7.29360666316842,10.1883418134125,11.3316550234837,7.66358291543392,15.5387441020332,9.68170605501956,2.68054668848433,11.3363106345538,13.9468903412886,11.8294564468338,11.7564516126303,13.6027766940308,18.2720932220613,14.7300356617556
"Gene269",8.83366040778477,9.97708938874008,4.64149111529418,8.78172930212141,13.2889361864144,9.66157003738668,12.4618208607029,11.181751133675,12.5223891732963,7.47082860618013,12.8740118698711,14.5509241065791,9.64095503722632,8.21266525253836,13.9451172572154,14.321773609662,11.1173308159487,10.1812179290238,9.39162928638413,13.4138396598233
"Gene270",10.2676216692199,13.3770028156623,11.5926269894634,5.78970233856262,7.29020192823002,6.16998636641789,1.34155262504543,11.172704722334,5.91633285041783,7.69355531686142,11.2866253779406,11.9371726692159,3.55898331091157,12.2464723112625,11.3028749896893,7.04186045375727,11.6013604933379,11.0953094283922,13.4013753584394,13.4359775582694
"Gene271",12.5350390122023,12.6490069330517,9.46882315781705,6.2778127972722,6.43281522625622,8.05419820294254,9.18168080630653,13.4838277579456,12.3973307187442,10.965134956622,14.591938174947,12.2519935285771,9.13304122533453,11.5488315963691,4.00253759486959,8.0021384435164,10.0827929490162,8.48677801005932,14.0422327164331,12.1967190332079
